"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","BP4_2","BP4_3_1","BP4_3_2","BP4_3_3","BP4_3_4","BP4_3_5","BP4_3_6","BP4_4_1_1","BP4_4_1_2","BP4_4_1_3","BP4_4_2_1","BP4_4_2_2","BP4_4_2_3","BP4_4_3_1","BP4_4_3_2","BP4_4_3_3","BP4_4_4_1","BP4_4_4_2","BP4_4_4_3","BP4_4_5_1","BP4_4_5_2","BP4_4_5_3","BP4_4_6_1","BP4_4_6_2","BP4_4_6_3","BP4_5_1_1","BP4_5_1_2","BP4_5_1_3","BP4_5_1_4","BP4_5_1_5","BP4_5_1_6","BP4_5_1_7","BP4_5_1_8","BP4_5_1_9","BP4_5_2_1","BP4_5_2_2","BP4_5_2_3","BP4_5_2_4","BP4_5_2_5","BP4_5_2_6","BP4_5_2_7","BP4_5_2_8","BP4_5_2_9","BP4_5_3_1","BP4_5_3_2","BP4_5_3_3","BP4_5_3_4","BP4_5_3_5","BP4_5_3_6","BP4_5_3_7","BP4_5_3_8","BP4_5_3_9","BP4_5_4_1","BP4_5_4_2","BP4_5_4_3","BP4_5_4_4","BP4_5_4_5","BP4_5_4_6","BP4_5_4_7","BP4_5_4_8","BP4_5_4_9","BP4_5_5_1","BP4_5_5_2","BP4_5_5_3","BP4_5_5_4","BP4_5_5_5","BP4_5_5_6","BP4_5_5_7","BP4_5_5_8","BP4_5_5_9","BP4_5_6_1","BP4_5_6_2","BP4_5_6_3","BP4_5_6_4","BP4_5_6_5","BP4_5_6_6","BP4_5_6_7","BP4_5_6_8","BP4_5_6_9","BP5_1","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"17199","2000086.045","2000086.045.02","2000086","03","02","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",5,"2","62","1","1","3","1","3","3","3","3","3","3","3","3","3","1","1","1","1","2","2","2","2","2","3","3","3","3","2","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,1779,"U","3","39620","1880"
"17200","2000086.065","2000086.065.01","2000086","04","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",5,"2","65","2","2","3","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","1","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","3","3","2","2","2","3","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","1","0","0","1","1","1","1","1","0","0","0","4","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9,1186,"U","3","39620","1880"
"17201","2000086.085","2000086.085.01","2000086","05","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",5,"1","47","1","2","2","2","3","2","1","2","2","2","2","2","2","4","1","1","1","1","2","2","2","2","1","1","1","2","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","1","1","1","1","4","4","2","2","2","4","4","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1186,"U","3","39620","1880"
"17202","2000095.018","2000095.018.03","2000095","02","03","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",1,"1","28","1","1","1","1","3","2","2","3","3","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","2","2","3","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","2","1","2","2","2","","2","","2","2","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,2848,"U","2","39630","1870"
"17203","2000095.056","2000095.056.01","2000095","03","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",1,"1","67","2","1","3","2","3","2","2","2","2","2","2","2","2","4","1","2","1","1","1","2","2","2","2","3","2","1","3","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","1","1","1","2","4","3","2","1","","4","2","2","1","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,1709,"U","2","39630","1870"
"17204","2000095.075","2000095.075.02","2000095","04","02","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",1,"2","49","2","1","2","2","3","2","1","3","3","1","3","1","1","4","1","2","1","1","1","2","2","2","2","1","2","2","3","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","2","1","1","1","2","","2","2","2","3","","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","0","0","1","0","1","0","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,1139,"U","2","39630","1870"
"17205","2000099.024","2000099.024.03","2000099","01","03","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",3,"2","42","2","2","2","2","3","2","1","2","2","2","1","2","2","4","1","1","1","1","1","1","2","1","1","1","1","1","2","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","1","1","1","1","4","3","2","2","2","4","3","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,2591,"U","2","39640","1870"
"17206","2000099.037","2000099.037.02","2000099","02","02","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",3,"2","40","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","2","2","2","2","1","1","1","1","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","3","3","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","1","1","0","0","1","1","1","1","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,1555,"U","2","39640","1870"
"17207","2000099.058","2000099.058.01","2000099","03","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",3,"2","44","2","1","1","2","3","2","1","1","3","2","1","3","2","3","1","1","1","2","2","2","2","2","3","2","1","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","2","2","2","9","4","3","2","2","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","1","1","0","1","1","0","1","1","1","1","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,518,"U","2","39640","1870"
"17208","2000099.072","2000099.072.03","2000099","04","03","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",3,"2","72","2","1","1","2","3","2","2","3","3","1","1","2","3","4","1","1","1","1","1","1","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,2073,"U","2","39640","1870"
"17209","2000108.017","2000108.017.02","2000108","03","02","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",1,"2","45","2","2","1","2","3","2","2","2","2","2","2","3","3","3","2","2","1","1","2","1","2","2","2","2","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","9","2","2","2","2","9","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","1","1","0","1","1","1","1","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1900,"U","2","39650","1870"
"17210","2000108.046","2000108.046.01","2000108","04","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",1,"1","42","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","1","2","9","1","1","1","1","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","2","2","2","2","2","","","","2","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,1425,"U","2","39650","1870"
"17211","2000108.063","2000108.063.08","2000108","05","08","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",1,"1","32","2","1","2","2","3","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","3","2","2","1","4","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","0","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,3800,"U","2","39650","1870"
"17212","2000108.079","2000108.079.01","2000108","01","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",1,"2","55","2","2","3","2","3","3","1","2","2","2","3","2","2","9","1","1","1","1","9","2","2","2","1","1","1","1","2","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","1","1","2","2","2","2","3","","2","2","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,475,"U","2","39650","1870"
"17213","2000108.106","2000108.106.01","2000108","02","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",1,"1","60","2","2","2","2","3","2","2","2","2","2","1","2","2","3","1","1","1","1","2","1","2","2","1","1","1","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","","3","1","1","1","","4","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","1","0","0","1","1","1","0","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,475,"U","2","39650","1870"
"17214","2000139.024","2000139.024.01","2000139","04","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",3,"2","35","2","1","1","2","3","2","2","2","2","3","2","2","2","4","1","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","1","","","2","2","1","","","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,678,"U","3","39660","1880"
"17215","2000139.049","2000139.049.01","2000139","03","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",3,"2","52","2","1","1","2","3","2","2","2","2","2","1","1","2","4","1","1","1","1","2","2","2","2","1","1","1","1","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","3","3","2","1","2","3","3","2","2","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","1","1","1","1","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,2034,"U","3","39660","1880"
"17216","2000139.061","2000139.061.02","2000139","02","02","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",3,"2","30","2","1","3","2","3","2","1","1","2","2","1","2","2","4","1","1","2","1","1","2","2","2","1","1","1","1","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","1","1","0","1","1","1","1","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,1356,"U","3","39660","1880"
"17217","2000139.084","2000139.084.03","2000139","01","03","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",3,"2","24","2","2","1","2","3","2","1","2","2","2","2","2","2","4","1","1","1","2","1","1","1","2","1","1","1","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","1","1","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,2712,"U","3","39660","1880"
"17218","2000139.129","2000139.129.01","2000139","05","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",3,"2","47","2","2","3","1","3","1","1","3","3","2","3","3","3","4","1","1","2","2","2","2","2","2","3","2","2","2","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","2","1","1","1","","","9","9","9","","","3","3","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","0","0","1","1","1","1","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,2712,"U","3","39660","1880"
"17219","2000149.001","2000149.001.02","2000149","04","02","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",5,"1","43","2","1","2","2","3","1","1","2","2","2","1","1","1","3","2","1","1","2","2","2","2","2","1","1","1","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","4","1","2","1","4","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","1","1","0","1","1","1","1","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1886,"U","2","39670","1870"
"17220","2000149.025","2000149.025.02","2000149","05","02","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",5,"2","64","2","1","1","2","3","2","3","3","3","2","2","2","2","4","2","2","1","2","2","2","2","2","2","2","2","1","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","2","1","2","3","","","2","","3","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","1","0","0","1","1","1","0","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,1886,"U","2","39670","1870"
