"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"1506844.101
","1506844.101.01
","1506844
","03
","01
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","2
","1
","49
","2
","1
","1
","2
","3
","1
","1
","1
","2
","2
","1
","2
","2
","1
","2
","1
","1
","9
","1
","1
","2
","1
","1
","1
","2
","1
","2
","1
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","1
","0
","0
","1
","0
","1
","1
","1
","0
","0
","0
","2
","2047
","U
","3
","28640
","0470
"
"1507067.013
","1507067.013.02
","1507067
","03
","02
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","2
","1
","27
","2
","1
","2
","2
","3
","3
","1
","1
","2
","2
","1
","1
","2
","4
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","2
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","1
","1
","1
","1
","3
","4
","2
","2
","2
","4
","4
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","1
","1
","1
","0
","1
","1
","1
","1
","1
","0
","0
","0
","4
","7465
","U
","2
","28650
","0460
"
"1507067.039
","1507067.039.03
","1507067
","04
","03
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","2
","1
","40
","2
","1
","1
","2
","3
","1
","1
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","1
","1
","2
","1
","1
","2
","1
","1
","2
","0
","0
","1
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","3
","2
","1
","1
","3
","3
","2
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","1
","1
","1
","0
","1
","0
","1
","1
","1
","1
","1
","0
","0
","0
","3
","9954
","U
","2
","28650
","0460
"
"1507067.059
","1507067.059.02
","1507067
","05
","02
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","2
","2
","24
","2
","2
","2
","1
","3
","2
","1
","2
","2
","2
","2
","1
","2
","1
","2
","1
","2
","2
","1
","2
","2
","1
","1
","1
","1
","1
","2
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","2
","1
","2
","2
","3
","2
","1
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","1
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","0
","0
","0
","3
","4977
","U
","2
","28650
","0460
"
"1507067.090
","1507067.090.01
","1507067
","01
","01
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","2
","1
","56
","2
","2
","2
","2
","3
","2
","2
","3
","3
","3
","3
","3
","3
","4
","1
","1
","1
","1
","1
","1
","1
","2
","3
","3
","3
","3
","3
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","1
","2
","1
","2
","4
","4
","
","4
","
","4
","4
","
","4
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","1
","0
","0
","0
","1
","0
","1
","1
","1
","0
","0
","0
","3
","2488
","U
","2
","28650
","0460
"
"1507067.120
","1507067.120.01
","1507067
","02
","01
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","2
","1
","44
","2
","1
","2
","2
","3
","3
","2
","3
","3
","2
","2
","2
","3
","3
","2
","1
","1
","2
","1
","1
","2
","1
","1
","2
","1
","1
","2
","1
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","2
","9
","2
","2
","3
","3
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","1
","0
","1
","1
","0
","1
","0
","1
","1
","1
","1
","1
","0
","0
","0
","3
","4977
","U
","2
","28650
","0460
"
"1507177.042
","1507177.042.01
","1507177
","01
","01
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","4
","1
","61
","2
","1
","1
","2
","3
","2
","2
","2
","2
","2
","1
","1
","3
","3
","2
","1
","1
","2
","1
","1
","2
","2
","1
","1
","1
","3
","2
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","1
","1
","1
","1
","4
","3
","3
","1
","1
","4
","4
","2
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","1
","0
","1
","0
","0
","1
","0
","1
","0
","1
","0
","1
","0
","0
","0
","3
","1916
","U
","4
","28660
","0480
"
"1507177.171
","1507177.171.03
","1507177
","03
","03
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","4
","1
","22
","2
","1
","3
","2
","1
","2
","1
","2
","2
","2
","1
","1
","2
","1
","2
","2
","1
","1
","2
","1
","2
","2
","1
","1
","1
","2
","2
","1
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","2
","3
","3
","2
","3
","2
","3
","3
","2
","1
","1
","1
","0
","1
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","1
","1
","0
","1
","0
","1
","0
","1
","1
","0
","0
","0
","0
","2
","5749
","U
","4
","28660
","0480
"
"1507177.303
","1507177.303.02
","1507177
","05
","02
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","4
","2
","28
","2
","1
","1
","1
","3
","2
","1
","2
","2
","2
","1
","2
","2
","1
","2
","2
","1
","2
","1
","1
","2
","2
","1
","1
","2
","2
","2
","1
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","3
","2
","1
","1
","4
","2
","2
","1
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","0
","0
","1
","0
","0
","0
","0
","1
","1
","1
","0
","1
","0
","0
","0
","3
","5749
","U
","4
","28660
","0480
"
"1507323.021
","1507323.021.01
","1507323
","05
","01
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","3
","1
","38
","2
","1
","2
","2
","3
","2
","1
","3
","2
","2
","1
","1
","1
","3
","2
","2
","1
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","1
","1
","1
","1
","1
","4
","4
","2
","2
","1
","4
","4
","2
","2
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","3
","3843
","U
","3
","28670
","0470
"
"1507323.040
","1507323.040.02
","1507323
","03
","02
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","3
","2
","35
","1
","1
","1
","1
","3
","1
","1
","3
","1
","2
","1
","1
","2
","3
","2
","2
","1
","2
","1
","1
","2
","2
","1
","1
","2
","1
","2
","1
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","2
","2
","1
","1
","1
","3
","3
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","1
","1
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","4
","5764
","U
","3
","28670
","0470
"
"1507323.060
","1507323.060.01
","1507323
","01
","01
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","3
","1
","25
","2
","1
","1
","1
","3
","3
","2
","2
","2
","2
","1
","1
","3
","3
","1
","1
","1
","1
","1
","2
","2
","1
","1
","1
","2
","3
","2
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","1
","1
","1
","1
","1
","4
","2
","1
","1
","1
","4
","2
","1
","1
","1
","1
","1
","1
","1
","0
","0
","0
","0
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","1
","1
","0
","1
","0
","0
","0
","1
","1
","0
","0
","1
","1
","1
","1
","1
","1
","1
","1
","0
","1
","1
","1
","1
","1
","0
","0
","0
","3
","1921
","U
","3
","28670
","0470
"
"1507323.082
","1507323.082.02
","1507323
","02
","02
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","3
","2
","38
","2
","2
","3
","2
","3
","3
","2
","3
","3
","2
","2
","1
","3
","4
","2
","1
","1
","2
","2
","1
","2
","1
","1
","1
","1
","1
","2
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","4
","3
","4
","4
","2
","3
","3
","4
","4
","2
","1
","1
","1
","1
","0
","1
","0
","0
","1
","1
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","1
","0
","1
","1
","1
","0
","1
","1
","1
","1
","0
","1
","0
","0
","0
","3
","3843
","U
","3
","28670
","0470
"
"1507323.097
","1507323.097.01
","1507323
","04
","01
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","3
","1
","44
","2
","2
","2
","2
","3
","2
","1
","3
","3
","2
","2
","2
","2
","3
","2
","1
","1
","1
","1
","1
","2
","9
","1
","1
","2
","1
","2
","0
","1
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","3
","1
","1
","1
","4
","3
","2
","2
","2
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","1
","1
","0
","0
","0
","0
","1
","1
","0
","1
","0
","0
","0
","0
","3
","5764
","U
","3
","28670
","0470
"
"1507355.019
","1507355.019.02
","1507355
","01
","02
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","3
","2
","71
","2
","1
","3
","2
","3
","2
","2
","3
","2
","2
","2
","2
","3
","9
","1
","1
","1
","1
","1
","2
","9
","9
","1
","1
","2
","1
","2
","1
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","1
","0
","0
","0
","3
","3941
","U
","2
","28680
","0460
"
"1507355.055
","1507355.055.02
","1507355
","03
","02
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","3
","2
","42
","2
","1
","3
","1
","3
","1
","1
","1
","3
","2
","1
","2
","1
","3
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","1
","1
","1
","2
","3
","2
","3
","3
","
","2
","2
","2
","2
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","3941
","U
","2
","28680
","0460
"
"1507355.083
","1507355.083.03
","1507355
","04
","03
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","3
","1
","22
","2
","1
","1
","2
","3
","3
","1
","2
","2
","2
","1
","2
","2
","3
","2
","1
","1
","1
","1
","1
","2
","1
","1
","1
","1
","1
","2
","0
","0
","1
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","4
","2
","1
","1
","1
","4
","3
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","1
","1
","0
","0
","1
","1
","1
","1
","0
","0
","0
","0
","4
","5911
","U
","2
","28680
","0460
"
"1507355.102
","1507355.102.01
","1507355
","05
","01
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","3
","2
","40
","2
","2
","2
","2
","3
","2
","1
","2
","2
","2
","2
","2
","3
","4
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","1
","1
","2
","1
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","4
","4
","9
","2
","2
","4
","4
","4
","2
","2
","1
","1
","0
","1
","0
","1
","0
","1
","1
","1
","1
","1
","1
","1
","1
","1
","0
","0
","0
","1
","1
","1
","1
","1
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","0
","1
","0
","1
","1
","0
","1
","1
","1
","1
","1
","0
","0
","0
","4
","1970
","U
","2
","28680
","0460
"
"1507355.111
","1507355.111.01
","1507355
","02
","01
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","3
","1
","67
","2
","2
","3
","2
","3
","2
","2
","2
","2
","2
","1
","2
","2
","1
","2
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","0
","0
","1
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","4
","1
","1
","1
","4
","4
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","0
","1
","0
","1
","0
","1
","1
","1
","1
","1
","0
","0
","0
","3
","5911
","U
","2
","28680
","0460
"
"1507472.025
","1507472.025.02
","1507472
","04
","02
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","3
","2
","37
","2
","1
","3
","2
","3
","1
","1
","3
","3
","3
","1
","1
","2
","3
","2
","2
","2
","2
","2
","1
","2
","2
","1
","1
","1
","1
","3
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","2
","1
","3
","2
","3
","2
","1
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","0
","0
","0
","1
","0
","1
","0
","1
","1
","1
","0
","1
","0
","0
","0
","4
","5554
","U
","4
","28690
","0480
"
"1507472.116
","1507472.116.03
","1507472
","02
","03
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","3
","1
","24
","2
","2
","1
","1
","3
","2
","2
","2
","2
","2
","1
","1
","2
","3
","2
","2
","1
","2
","1
","1
","2
","1
","1
","1
","2
","1
","2
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","2
","1
","1
","1
","2
","2
","1
","1
","1
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","1
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","0
","3
","11108
","U
","4
","28690
","0480
"
"1507472.152
","1507472.152.02
","1507472
","03
","02
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","1
","-
","3
","2
","52
","2
","1
","3
","2
","3
","2
","2
","2
","2
","3
","2
","2
","2
","3
","1
","1
","1
","2
","9
","1
","9
","1
","1
","1
","1
","1
","2
","1
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","2
","2
","1
","1
","2
","
","
","2
","2
","
","
","
","2
","2
","
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","0
","0
","0
","4
","2777
","U
","4
","28690
","0480
"
"1507481.038
","1507481.038.01
","1507481
","02
","01
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","2
","2
","60
","2
","1
","1
","2
","3
","2
","1
","2
","2
","2
","1
","2
","2
","3
","2
","1
","1
","2
","1
","1
","2
","2
","2
","1
","2
","2
","2
","1
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","2
","2
","2
","2
","3
","
","
","
","
","2
","
","
","
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","1
","0
","0
","0
","1
","0
","1
","1
","1
","0
","0
","0
","3
","2102
","U
","4
","28700
","0480
"
"1507481.061
","1507481.061.01
","1507481
","03
","01
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","2
","2
","49
","2
","1
","1
","2
","3
","2
","2
","2
","2
","2
","1
","1
","1
","1
","2
","1
","1
","2
","1
","1
","1
","2
","2
","1
","2
","1
","2
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","2
","2
","1
","1
","1
","
","
","3
","1
","1
","
","
","2
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","0
","0
","1
","0
","1
","1
","1
","0
","0
","0
","0
","0
","3
","4204
","U
","4
","28700
","0480
"
"1507481.062
","1507481.062.02
","1507481
","04
","02
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","2
","1
","19
","2
","1
","3
","3
","1
","1
","1
","1
","2
","2
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","1
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","2
","2
","1
","2
","2
","
","
","2
","
","2
","
","
","2
","
","1
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","3
","4204
","U
","4
","28700
","0480
"
"1507481.091
","1507481.091.03
","1507481
","05
","03
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","2
","2
","62
","2
","1
","3
","2
","3
","2
","2
","2
","2
","2
","1
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","2
","3
","1
","2
","1
","2
","1
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","1
","2
","2
","2
","2
","3
","
","
","
","
","2
","
","
","
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","3
","6306
","U
","4
","28700
","0480
"
"1507481.103
","1507481.103.01
","1507481
","01
","01
","15
","Mexico
","033
","Ecatepec de Morelos
","0001
","27
","Ecatepec de Morelos
","0121
","01
","0
","0
","-
","2
","1
","26
","2
","1
","1
","2
","1
","2
","1
","2
","2
","2
","1
","1
","1
","4
","1
","1
","1
","2
","2
","2
","2
","2
","1
","1
","1
","2
","2
","1
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","1
","1
","1
","1
","4
","2
","1
","1
","1
","4
","2
","1
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","1
","0
","0
","1
","0
","1
","1
","1
","1
","1
","0
","0
","0
","3
","2102
","U
","4
","28700
","0480
"
"1508618.010
","1508618.010.01
","1508618
","01
","01
","15
","Mexico
","057
","Naucalpan de Juarez
","0001
","88
","Naucalpan de Juarez
","0121
","01
","0
","0
","-
","3
","1
","57
","1
","1
","2
","2
","3
","1
","1
","2
","2
","2
","1
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","1
","1
","2
","1
","3
","1
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","1
","2
","1
","1
","2
","3
","
","1
","1
","
","3
","
","1
","1
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","3
","1028
","U
","3
","28710
","0530
"
"1508618.032
","1508618.032.01
","1508618
","02
","01
","15
","Mexico
","057
","Naucalpan de Juarez
","0001
","88
","Naucalpan de Juarez
","0121
","01
","0
","0
","-
","3
","2
","35
","2
","2
","2
","2
","1
","2
","1
","2
","2
","2
","2
","1
","9
","4
","2
","1
","1
","1
","2
","2
","2
","9
","1
","1
","1
","1
","3
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","2
","2
","1
","1
","2
","
","
","9
","4
","
","
","
","9
","3
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","0
","4
","2056
","U
","3
","28710
","0530
"
"1508618.053
","1508618.053.03
","1508618
","03
","03
","15
","Mexico
","057
","Naucalpan de Juarez
","0001
","88
","Naucalpan de Juarez
","0121
","01
","0
","0
","-
","3
","1
","30
","2
","1
","2
","2
","3
","2
","1
","2
","2
","2
","1
","1
","1
","4
","1
","1
","1
","2
","1
","1
","2
","1
","1
","1
","1
","1
","3
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","1
","1
","1
","2
","4
","4
","2
","4
","
","4
","4
","2
","2
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","4
","6168
","U
","3
","28710
","0530
"
