"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"11453","1406100.089","1406100.089.01","1406100","05","01","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",3,"1","60","2","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","3","3","2","","","3","3","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",437,437,"U","2","02594","0077"
"11454","1406102.039","1406102.039.02","1406102","04","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",2,"2","31","2","1","3","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","","","3","3","3","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",418,836,"U","2","02595","0077"
"11455","1406102.070","1406102.070.01","1406102","01","01","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",2,"1","55","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","1","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",418,2091,"U","2","02595","0077"
"11456","1406102.101","1406102.101.01","1406102","02","01","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",2,"1","55","2","2","2","2","3","3","3","3","3","2","2","2","3","3","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","4","4","3","3","2","4","4","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","4","1","2","2","","2","2","2","2","2","2","2","2","2","1",418,836,"U","2","02595","0077"
"11457","1406102.109","1406102.109.03","1406102","05","03","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",2,"2","36","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","3","3","","3","2","3","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",418,1255,"U","2","02595","0077"
"11458","1406144.057","1406144.057.02","1406144","03","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,2,"-",4,"2","44","2","1","2","2","3","2","2","2","2","2","1","2","2","4","2","1","1","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","1","2","1","1","2","2","","1","2","","3","","1","3","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",520,1559,"U","2","02596","0077"
"11459","1406144.083","1406144.083.02","1406144","04","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,2,"-",4,"2","59","2","1","1","1","3","1","1","1","1","1","1","1","1","3","2","1","1","1","1","1","2","2","1","1","2","3","2","2","2","2","2","2","2","1","1","1","1","1","4","2","3","2","9","2","2","2","2","2","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","1","0","1","1","0","0","0","0","4","1","2","2","","2","2","2","2","2","2","2","2","2","1",520,1039,"U","2","02596","0077"
"11460","1406144.114","1406144.114.02","1406144","05","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,3,"-",4,"1","33","2","2","2","2","3","1","1","2","2","2","2","2","2","3","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","3","2","1","1","","2","2","1","1","","1","0","1","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","2",520,1039,"U","2","02596","0077"
"11461","1406176.027","1406176.027.10","1406176","01","10","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",2,2,"-",5,"1","42","1","2","2","1","3","1","1","1","1","1","2","1","1","1","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",497,995,"U","3","02597","0078"
"11462","1406176.095","1406176.095.01","1406176","02","01","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,2,"-",5,"2","49","2","1","1","2","3","2","1","2","2","2","1","2","2","3","2","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","2","2","3","3","2","2","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",497,995,"U","3","02597","0078"
"11463","1406176.149","1406176.149.01","1406176","03","01","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,1,"-",5,"1","28","2","1","1","1","3","3","1","2","2","3","1","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","3","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",497,995,"U","3","02597","0078"
"11464","1406182.008","1406182.008.02","1406182","01","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","29","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","2","3","1","2","2","4","3","2","3","2","1","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4","2","","1","2","1","2","2","1","2","1","2","2","2","1",480,961,"U","3","02598","0078"
"11465","1406182.028","1406182.028.02","1406182","02","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","49","2","1","3","2","3","2","2","3","2","2","2","2","2","4","1","1","1","2","2","2","2","2","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","3","3","2","2","2","3","3","2","2","2","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",480,961,"U","3","02598","0078"
"11466","1406182.046","1406182.046.02","1406182","03","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","30","2","1","3","2","3","1","1","2","2","2","2","2","2","4","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","2","1","3","3","2","3","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",480,961,"U","3","02598","0078"
"11467","1406182.082","1406182.082.02","1406182","05","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","25","2","2","3","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","1","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","1","1","1","1","0","0","0","4","2","","2","","1","2","2","1","2","1","2","2","2","1",480,961,"U","3","02598","0078"
"11468","1406211.005","1406211.005.02","1406211","01","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","50","1","1","1","1","3","3","1","2","2","2","1","2","3","1","1","1","1","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","","2","2","2","9","","4","2","2","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","1","1","0","1","0","0","0","1","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","1",518,1035,"U","3","02599","0078"
"11469","1406211.025","1406211.025.01","1406211","02","01","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","40","2","1","1","2","3","2","2","2","2","2","1","1","2","4","1","1","1","1","1","1","2","2","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","4","4","2","2","2","4","4","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","4","2","","2","","1","2","2","1","2","1","2","1","2","1",518,518,"U","3","02599","0078"
"11470","1406211.049","1406211.049.02","1406211","05","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","25","2","1","3","2","3","3","1","1","2","1","2","1","3","2","1","1","2","2","2","1","2","1","1","1","2","3","2","2","2","2","2","2","2","1","1","1","1","2","2","2","3","2","","2","2","3","2","","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",518,1035,"U","3","02599","0078"
"11471","1406211.083","1406211.083.02","1406211","04","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","32","2","1","1","2","3","2","1","1","2","2","2","2","2","3","1","1","1","2","2","2","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","3","2","2","3","3","3","3","3","4","3","1","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","1","1","1","0","0","0","3","2","","2","","1","2","2","2","2","1","2","2","2","3",518,1035,"U","3","02599","0078"
"11472","1406211.100","1406211.100.02","1406211","03","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"1","18","1","1","1","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","1","1","1","","1","1","1","1","","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",518,1035,"U","3","02599","0078"
"11473","1406231.010","1406231.010.02","1406231","04","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"1","44","2","2","2","2","3","2","2","2","2","1","2","1","2","4","1","1","1","1","1","1","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","2","","","3","3","","","","2","3","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",520,1041,"U","3","02600","0078"
"11474","1406231.037","1406231.037.02","1406231","05","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","35","2","1","1","2","3","2","2","2","2","2","1","1","2","1","2","1","1","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","2","1","1","1","1","","3","1","1","1","","1","1","1","1","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","1","2","2","2","1",520,1041,"U","3","02600","0078"
"11475","1406231.065","1406231.065.01","1406231","01","01","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"1","51","1","2","2","2","3","3","2","1","2","3","1","1","1","4","1","1","1","1","1","1","2","1","1","3","2","3","3","2","1","1","2","2","1","1","1","1","1","1","3","4","3","2","2","3","4","3","2","2","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","3","1","2","1","2","2","2","2","2","2","2","2","2","2","3",520,520,"U","3","02600","0078"
"11476","1406231.099","1406231.099.02","1406231","02","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"1","62","1","1","2","2","3","2","1","1","2","3","1","2","1","1","1","2","1","2","2","1","2","2","1","2","2","3","2","2","2","1","2","2","2","1","1","1","1","1","2","1","2","2","2","2","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","4",520,1561,"U","3","02600","0078"
"11477","1406231.130","1406231.130.01","1406231","03","01","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","30","2","2","1","2","3","1","1","2","2","1","1","1","2","3","1","1","1","1","1","1","2","2","1","1","2","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","1","1","1","1","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",520,520,"U","3","02600","0078"
"11478","1406245.001","1406245.001.01","1406245","01","01","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"1","72","2","1","3","2","3","1","1","2","2","3","1","2","2","3","2","2","1","1","1","1","2","1","1","1","1","3","2","2","2","2","2","2","2","1","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","1",448,448,"U","3","02601","0078"
"11479","1406245.041","1406245.041.02","1406245","04","02","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","21","1","1","1","1","3","1","1","1","2","2","1","1","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","2","2","2","2","2","2","1","1","1","1","","2","2","3","4","","2","4","3","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","2","2","","2","","1","2","2","2","2","2","2","2","2","1",448,897,"U","3","02601","0078"
"11480","1406245.053","1406245.053.01","1406245","03","01","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","52","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","","3","1","1","","","3","1","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","1","0","1","1","1","1","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",448,448,"U","3","02601","0078"
"11481","1406245.074","1406245.074.01","1406245","05","01","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,0,"-",1,"2","42","2","1","1","2","3","3","1","1","1","1","1","1","3","1","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","2","","","2","3","","","","9","9","","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",448,897,"U","3","02601","0078"
"11482","1406292.019","1406292.019.01","1406292","01","01","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,2,"-",4,"1","49","2","2","1","2","3","3","2","2","2","2","2","2","2","3","1","1","1","2","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","","4","3","1","2","","4","2","2","2","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","0","1","1","1","1","0","0","0","0","4","1","2","2","","2","2","2","2","2","2","2","2","2","1",434,868,"U","3","02602","0078"
"11483","1406292.038","1406292.038.03","1406292","02","03","14","Jalisco","101","Tonala","0001","60","Tonala","0222","01",0,2,"-",4,"2","38","2","1","1","2","3","1","1","1","2","2","1","1","2","3","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","","","2","1","1","","","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","0","1","1","1","1","1","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",434,1302,"U","3","02602","0078"
